Store_Dept_Date,Weekly_Sales
9_26_2012-11-16,66.36560000000003
9_27_2012-11-16,66.18320000000003
9_28_2012-11-16,66.46080000000002
9_29_2012-11-16,67.65440000000002
9_30_2012-11-16,67.65440000000002
9_31_2012-11-16,67.65440000000002
9_32_2012-11-16,67.65440000000002
9_33_2012-11-16,67.65440000000002
9_34_2012-11-16,67.65440000000002
9_35_2012-11-16,67.65440000000002
9_36_2012-11-16,67.65440000000002
9_38_2012-11-16,67.65440000000002
9_40_2012-11-16,67.65440000000002
9_41_2012-11-16,67.65440000000002
9_42_2012-11-16,67.65440000000002
9_44_2012-11-16,67.65440000000002
9_46_2012-11-16,67.65440000000002
9_48_2012-11-16,67.65440000000002
9_49_2012-11-16,67.65440000000002
9_52_2012-11-16,67.65440000000002
9_54_2012-11-16,67.65440000000002
9_55_2012-11-16,67.65440000000002
9_56_2012-11-16,67.65440000000002
9_59_2012-11-16,67.65440000000002
9_60_2012-11-16,67.65440000000002
9_67_2012-11-16,67.65440000000002
9_71_2012-11-16,67.65440000000002
9_72_2012-11-16,67.65440000000002
9_74_2012-11-16,67.65440000000002
9_79_2012-11-16,67.65440000000002
9_81_2012-11-16,67.65440000000002
9_82_2012-11-16,67.65440000000002
9_85_2012-11-16,67.65440000000002
9_87_2012-11-16,67.65440000000002
9_90_2012-11-16,67.65440000000002
9_91_2012-11-16,67.65440000000002
9_92_2012-11-16,67.65440000000002
9_95_2012-11-16,67.65440000000002
9_96_2012-11-16,67.65440000000002
9_1_2012-11-23,208.044
9_2_2012-11-23,205.93200000000002
9_3_2012-11-23,212.37199999999996
9_4_2012-11-23,209.20399999999998
9_5_2012-11-23,210.26
9_6_2012-11-23,217.32399999999998
9_7_2012-11-23,217.584
9_8_2012-11-23,198.128
9_9_2012-11-23,194.044
9_10_2012-11-23,190.62399999999997
9_11_2012-11-23,188.004
9_12_2012-11-23,185.892
9_13_2012-11-23,185.39600000000002
9_14_2012-11-23,189.88400000000001
9_16_2012-11-23,192.7
9_17_2012-11-23,192.7
9_18_2012-11-23,192.972
9_19_2012-11-23,193.148
9_20_2012-11-23,193.148
9_21_2012-11-23,193.49999999999997
9_22_2012-11-23,187.03999999999996
9_23_2012-11-23,185.98399999999998
9_24_2012-11-23,185.63199999999995
9_25_2012-11-23,182.69599999999994
9_26_2012-11-23,179.60799999999995
9_27_2012-11-23,179.60799999999995
9_28_2012-11-23,179.94
9_29_2012-11-23,180.99599999999998
9_30_2012-11-23,190.852
9_31_2012-11-23,190.852
9_32_2012-11-23,190.852
9_33_2012-11-23,190.852
9_34_2012-11-23,190.852
9_35_2012-11-23,190.852
9_36_2012-11-23,190.852
9_38_2012-11-23,190.852
9_40_2012-11-23,190.852
9_41_2012-11-23,190.852
9_42_2012-11-23,190.852
9_44_2012-11-23,190.852
9_46_2012-11-23,190.852
9_48_2012-11-23,190.852
9_49_2012-11-23,190.852
9_52_2012-11-23,190.852
9_55_2012-11-23,190.852
9_56_2012-11-23,190.852
9_59_2012-11-23,190.852
9_60_2012-11-23,190.852
9_67_2012-11-23,190.852
9_71_2012-11-23,190.852
9_72_2012-11-23,190.852
9_74_2012-11-23,190.852
9_79_2012-11-23,190.852
9_81_2012-11-23,190.852
9_82_2012-11-23,190.852
9_85_2012-11-23,190.852
9_87_2012-11-23,190.852
9_90_2012-11-23,190.852
9_91_2012-11-23,190.852
9_92_2012-11-23,190.852
9_95_2012-11-23,190.852
9_96_2012-11-23,190.852
9_1_2012-11-30,59.06480000000002
9_2_2012-11-30,59.06480000000002
9_3_2012-11-30,59.06480000000002
9_4_2012-11-30,59.06480000000002
9_5_2012-11-30,60.601600000000026
9_6_2012-11-30,61.28000000000004
9_7_2012-11-30,64.48240000000004
9_8_2012-11-30,66.05920000000003
9_9_2012-11-30,65.54400000000004
9_10_2012-11-30,67.79680000000003
9_11_2012-11-30,65.45040000000003
9_12_2012-11-30,67.55880000000003
9_13_2012-11-30,67.28120000000003
9_14_2012-11-30,64.58440000000002
9_16_2012-11-30,64.66440000000003
9_17_2012-11-30,67.04760000000002
9_18_2012-11-30,66.19080000000002
9_19_2012-11-30,67.87240000000003
9_20_2012-11-30,65.15400000000002
9_21_2012-11-30,61.49880000000003
9_22_2012-11-30,60.91720000000002
9_23_2012-11-30,64.66880000000002
9_24_2012-11-30,64.66880000000002
9_25_2012-11-30,64.58640000000003
9_26_2012-11-30,67.32720000000002
9_27_2012-11-30,67.32720000000002
9_28_2012-11-30,67.60480000000003
9_29_2012-11-30,68.79840000000003
9_30_2012-11-30,68.79840000000003
9_31_2012-11-30,68.79840000000003
9_32_2012-11-30,68.79840000000003
9_33_2012-11-30,68.79840000000003
9_34_2012-11-30,68.79840000000003
9_35_2012-11-30,68.79840000000003
9_36_2012-11-30,68.79840000000003
9_38_2012-11-30,68.79840000000003
9_40_2012-11-30,68.79840000000003
9_41_2012-11-30,68.79840000000003
9_42_2012-11-30,68.79840000000003
9_44_2012-11-30,68.79840000000003
9_46_2012-11-30,68.79840000000003
9_48_2012-11-30,68.79840000000003
9_49_2012-11-30,68.79840000000003
9_52_2012-11-30,68.79840000000003
9_55_2012-11-30,68.79840000000003
9_56_2012-11-30,68.79840000000003
9_59_2012-11-30,68.79840000000003
9_60_2012-11-30,68.79840000000003
9_67_2012-11-30,68.79840000000003
9_71_2012-11-30,68.79840000000003
9_72_2012-11-30,68.79840000000003
9_74_2012-11-30,68.79840000000003
9_79_2012-11-30,68.79840000000003
9_81_2012-11-30,68.79840000000003
9_82_2012-11-30,68.79840000000003
9_85_2012-11-30,68.79840000000003
9_87_2012-11-30,68.79840000000003
9_90_2012-11-30,68.79840000000003
9_91_2012-11-30,68.79840000000003
9_92_2012-11-30,68.79840000000003
9_95_2012-11-30,68.79840000000003
9_96_2012-11-30,68.79840000000003
9_1_2012-12-07,205.15200000000002
9_2_2012-12-07,203.04000000000005
9_3_2012-12-07,208.60000000000002
9_4_2012-12-07,205.43200000000002
9_5_2012-12-07,206.13600000000005
9_6_2012-12-07,214.16000000000003
9_7_2012-12-07,216.09600000000003
9_8_2012-12-07,209.55600000000007
9_9_2012-12-07,210.27600000000007
9_10_2012-12-07,198.0
9_11_2012-12-07,191.10000000000002
9_12_2012-12-07,187.484
9_13_2012-12-07,188.54800000000003
9_14_2012-12-07,190.572
9_16_2012-12-07,192.34799999999998
9_17_2012-12-07,192.924
9_18_2012-12-07,194.332
9_19_2012-12-07,194.50799999999998
9_20_2012-12-07,194.636
9_21_2012-12-07,195.164
9_22_2012-12-07,188.02399999999997
9_23_2012-12-07,186.91999999999996
9_24_2012-12-07,186.56799999999998
9_25_2012-12-07,183.54799999999994
9_26_2012-12-07,181.61199999999997
9_27_2012-12-07,182.84399999999997
9_28_2012-12-07,185.34799999999998
9_29_2012-12-07,185.87599999999998
9_30_2012-12-07,191.43600000000004
9_31_2012-12-07,191.43600000000004
9_32_2012-12-07,191.43600000000004
9_33_2012-12-07,191.43600000000004
9_34_2012-12-07,191.43600000000004
9_35_2012-12-07,191.43600000000004
9_36_2012-12-07,191.43600000000004
9_38_2012-12-07,191.43600000000004
9_40_2012-12-07,191.43600000000004
9_41_2012-12-07,191.43600000000004
9_42_2012-12-07,191.43600000000004
9_44_2012-12-07,191.43600000000004
9_46_2012-12-07,191.43600000000004
9_48_2012-12-07,191.43600000000004
9_49_2012-12-07,191.43600000000004
9_52_2012-12-07,191.43600000000004
9_55_2012-12-07,191.43600000000004
9_56_2012-12-07,191.43600000000004
9_59_2012-12-07,191.43600000000004
9_60_2012-12-07,191.43600000000004
9_67_2012-12-07,191.43600000000004
9_71_2012-12-07,191.43600000000004
9_72_2012-12-07,191.43600000000004
9_74_2012-12-07,191.43600000000004
9_79_2012-12-07,191.43600000000004
9_81_2012-12-07,191.43600000000004
9_82_2012-12-07,191.43600000000004
9_85_2012-12-07,191.43600000000004
9_87_2012-12-07,191.43600000000004
9_90_2012-12-07,191.43600000000004
9_91_2012-12-07,191.43600000000004
9_92_2012-12-07,191.43600000000004
9_94_2012-12-07,191.43600000000004
9_95_2012-12-07,191.43600000000004
9_96_2012-12-07,191.43600000000004
9_98_2012-12-07,191.43600000000004
9_99_2012-12-07,191.43600000000004
9_1_2012-12-14,5104.1304
9_2_2012-12-14,5086.4268
9_3_2012-12-14,5086.4268
9_4_2012-12-14,5095.160800000001
9_5_2012-12-14,5095.160800000001
9_6_2012-12-14,5035.5094
9_7_2012-12-14,4857.9558
9_8_2012-12-14,4857.9558
9_9_2012-12-14,4880.5174
9_10_2012-12-14,4879.806599999999
9_11_2012-12-14,4875.275799999999
9_12_2012-12-14,4875.275799999999
9_13_2012-12-14,4883.8198
9_14_2012-12-14,4875.993399999999
9_16_2012-12-14,4851.9704
9_17_2012-12-14,4870.150799999999
9_18_2012-12-14,4887.978999999999
9_19_2012-12-14,4887.978999999999
9_20_2012-12-14,4860.264399999999
9_21_2012-12-14,4842.7122
9_22_2012-12-14,4845.1206
9_23_2012-12-14,4845.1206
9_24_2012-12-14,4822.1035999999995
9_25_2012-12-14,4816.0298
9_26_2012-12-14,4777.412600000001
9_27_2012-12-14,4777.412600000001
9_28_2012-12-14,4777.412600000001
9_29_2012-12-14,4777.412600000001
9_30_2012-12-14,4783.4602
9_31_2012-12-14,4783.4602
9_32_2012-12-14,4783.4602
9_33_2012-12-14,4783.4602
9_34_2012-12-14,4783.4602
9_35_2012-12-14,4783.4602
9_36_2012-12-14,4783.4602
9_38_2012-12-14,4783.4602
9_40_2012-12-14,4783.4602
9_41_2012-12-14,4783.4602
9_42_2012-12-14,4783.4602
9_44_2012-12-14,4783.4602
9_46_2012-12-14,4783.4602
9_48_2012-12-14,4783.4602
9_49_2012-12-14,4783.4602
9_52_2012-12-14,4783.4602
9_54_2012-12-14,4783.4602
9_55_2012-12-14,4783.4602
9_56_2012-12-14,4783.4602
9_59_2012-12-14,4783.4602
9_60_2012-12-14,4783.4602
9_67_2012-12-14,4783.4602
9_71_2012-12-14,4783.4602
9_72_2012-12-14,4783.4602
9_74_2012-12-14,4783.4602
9_79_2012-12-14,4783.4602
9_81_2012-12-14,4783.4602
9_82_2012-12-14,4783.4602
9_85_2012-12-14,4783.4602
9_87_2012-12-14,4783.4602
9_90_2012-12-14,4783.4602
9_91_2012-12-14,4783.4602
9_92_2012-12-14,4783.4602
9_95_2012-12-14,4783.4602
9_96_2012-12-14,4783.4602
9_98_2012-12-14,4783.4602
9_1_2012-12-21,68.27120000000002
9_2_2012-12-21,68.27120000000002
9_3_2012-12-21,68.27120000000002
9_4_2012-12-21,68.27120000000002
9_5_2012-12-21,69.80800000000002
9_6_2012-12-21,69.01520000000001
9_7_2012-12-21,68.61440000000002
9_8_2012-12-21,72.10960000000001
9_9_2012-12-21,71.77680000000001
9_10_2012-12-21,73.02160000000002
9_11_2012-12-21,71.17520000000002
9_12_2012-12-21,73.28360000000002
9_13_2012-12-21,73.28360000000002
9_14_2012-12-21,72.66680000000002
9_16_2012-12-21,73.24840000000002
9_17_2012-12-21,77.19240000000002
9_18_2012-12-21,76.23560000000002
9_19_2012-12-21,78.09720000000002
9_20_2012-12-21,73.69080000000002
9_21_2012-12-21,70.03560000000002
9_22_2012-12-21,70.03560000000002
9_23_2012-12-21,75.02560000000001
9_24_2012-12-21,75.19040000000001
9_25_2012-12-21,75.46800000000002
9_26_2012-12-21,77.16560000000001
9_27_2012-12-21,76.98320000000001
9_28_2012-12-21,77.46080000000002
9_29_2012-12-21,78.65440000000002
9_30_2012-12-21,79.91440000000003
9_31_2012-12-21,81.49120000000002
9_32_2012-12-21,81.49120000000002
9_33_2012-12-21,81.49120000000002
9_34_2012-12-21,81.49120000000002
9_35_2012-12-21,81.49120000000002
9_36_2012-12-21,81.49120000000002
9_38_2012-12-21,81.49120000000002
9_40_2012-12-21,81.49120000000002
9_41_2012-12-21,81.49120000000002
9_42_2012-12-21,81.49120000000002
9_44_2012-12-21,81.49120000000002
9_46_2012-12-21,81.49120000000002
9_47_2012-12-21,81.49120000000002
9_48_2012-12-21,81.49120000000002
9_49_2012-12-21,81.49120000000002
9_52_2012-12-21,81.49120000000002
9_54_2012-12-21,81.49120000000002
9_55_2012-12-21,81.49120000000002
9_56_2012-12-21,81.49120000000002
9_59_2012-12-21,81.49120000000002
9_60_2012-12-21,81.49120000000002
9_67_2012-12-21,81.49120000000002
9_71_2012-12-21,81.49120000000002
9_72_2012-12-21,81.49120000000002
9_74_2012-12-21,81.49120000000002
9_79_2012-12-21,81.49120000000002
9_81_2012-12-21,81.49120000000002
9_82_2012-12-21,81.49120000000002
9_85_2012-12-21,81.49120000000002
9_87_2012-12-21,81.49120000000002
9_90_2012-12-21,81.49120000000002
9_91_2012-12-21,81.49120000000002
9_92_2012-12-21,81.49120000000002
9_95_2012-12-21,81.49120000000002
9_96_2012-12-21,81.49120000000002
9_98_2012-12-21,81.49120000000002
9_1_2012-12-28,99.1248
9_2_2012-12-28,97.99599999999998
9_3_2012-12-28,97.3848
9_4_2012-12-28,97.10420000000002
9_5_2012-12-28,97.10420000000002
9_6_2012-12-28,97.36420000000003
9_7_2012-12-28,96.74480000000001
9_8_2012-12-28,96.52480000000001
9_9_2012-12-28,93.0862
9_10_2012-12-28,93.0862
9_11_2012-12-28,92.8662
9_12_2012-12-28,92.8662
9_13_2012-12-28,92.7262
9_14_2012-12-28,93.595
9_16_2012-12-28,93.0886
9_17_2012-12-28,95.9954
9_18_2012-12-28,96.5652
9_19_2012-12-28,95.7052
9_20_2012-12-28,97.6252
9_21_2012-12-28,97.6252
9_22_2012-12-28,96.96520000000001
9_23_2012-12-28,95.9026
9_24_2012-12-28,95.9026
9_25_2012-12-28,103.7932
9_26_2012-12-28,104.3214
9_27_2012-12-28,105.1014
9_28_2012-12-28,103.69139999999999
9_29_2012-12-28,103.2914
9_30_2012-12-28,101.8014
9_31_2012-12-28,101.8014
9_32_2012-12-28,101.8014
9_33_2012-12-28,101.8014
9_34_2012-12-28,101.8014
9_35_2012-12-28,101.8014
9_36_2012-12-28,101.8014
9_38_2012-12-28,101.8014
9_40_2012-12-28,101.8014
9_41_2012-12-28,101.8014
9_42_2012-12-28,101.8014
9_44_2012-12-28,101.8014
9_46_2012-12-28,101.8014
9_47_2012-12-28,101.8014
9_48_2012-12-28,101.8014
9_49_2012-12-28,101.8014
9_52_2012-12-28,101.8014
9_54_2012-12-28,101.8014
9_55_2012-12-28,101.8014
9_56_2012-12-28,101.8014
9_59_2012-12-28,101.8014
9_60_2012-12-28,101.8014
9_67_2012-12-28,101.8014
9_71_2012-12-28,101.8014
9_72_2012-12-28,101.8014
9_74_2012-12-28,101.8014
9_79_2012-12-28,101.8014
9_81_2012-12-28,101.8014
9_82_2012-12-28,101.8014
9_85_2012-12-28,101.8014
9_87_2012-12-28,101.8014
9_90_2012-12-28,101.8014
9_91_2012-12-28,101.8014
9_92_2012-12-28,101.8014
9_94_2012-12-28,101.8014
9_95_2012-12-28,101.8014
9_96_2012-12-28,101.8014
9_98_2012-12-28,101.8014
9_1_2013-01-04,898.9029999999999
9_2_2013-01-04,898.9029999999999
9_3_2013-01-04,877.9116
9_4_2013-01-04,877.9116
9_5_2013-01-04,877.9116
9_6_2013-01-04,877.9116
9_7_2013-01-04,877.9116
9_8_2013-01-04,860.4666000000001
9_9_2013-01-04,868.1524000000001
9_10_2013-01-04,868.1524000000001
9_11_2013-01-04,870.2847999999999
9_12_2013-01-04,870.2847999999999
9_13_2013-01-04,870.2847999999999
9_14_2013-01-04,870.2847999999999
9_16_2013-01-04,870.2348
9_17_2013-01-04,870.2348
9_18_2013-01-04,870.2348
9_19_2013-01-04,870.2348
9_20_2013-01-04,870.2348
9_21_2013-01-04,870.2348
9_22_2013-01-04,870.2348
9_23_2013-01-04,882.2329999999998
9_24_2013-01-04,886.4415999999999
9_25_2013-01-04,883.1421999999999
9_26_2013-01-04,897.1319999999998
9_27_2013-01-04,897.1319999999998
9_28_2013-01-04,897.1319999999998
9_29_2013-01-04,895.2821999999999
9_30_2013-01-04,893.0277999999998
9_31_2013-01-04,893.0277999999998
9_32_2013-01-04,893.0277999999998
9_33_2013-01-04,893.0277999999998
9_34_2013-01-04,893.0277999999998
9_35_2013-01-04,893.0277999999998
9_36_2013-01-04,893.0277999999998
9_38_2013-01-04,893.0277999999998
9_40_2013-01-04,893.0277999999998
9_41_2013-01-04,893.0277999999998
9_42_2013-01-04,893.0277999999998
9_44_2013-01-04,893.0277999999998
9_45_2013-01-04,893.0277999999998
9_46_2013-01-04,893.0277999999998
9_48_2013-01-04,893.0277999999998
9_49_2013-01-04,893.0277999999998
9_52_2013-01-04,893.0277999999998
9_54_2013-01-04,893.0277999999998
9_55_2013-01-04,893.0277999999998
9_56_2013-01-04,893.0277999999998
9_59_2013-01-04,893.0277999999998
9_60_2013-01-04,893.0277999999998
9_67_2013-01-04,893.0277999999998
9_71_2013-01-04,893.0277999999998
9_72_2013-01-04,893.0277999999998
9_74_2013-01-04,893.0277999999998
9_79_2013-01-04,893.0277999999998
9_81_2013-01-04,893.0277999999998
9_82_2013-01-04,893.0277999999998
9_85_2013-01-04,893.0277999999998
9_87_2013-01-04,893.0277999999998
9_90_2013-01-04,893.0277999999998
9_91_2013-01-04,893.0277999999998
9_92_2013-01-04,893.0277999999998
9_94_2013-01-04,893.0277999999998
9_95_2013-01-04,893.0277999999998
9_96_2013-01-04,893.0277999999998
9_98_2013-01-04,893.0277999999998
9_1_2013-01-11,2912.337000000001
9_2_2013-01-11,2925.9994000000006
9_3_2013-01-11,2925.9994000000006
9_4_2013-01-11,2933.8336000000004
9_5_2013-01-11,2950.6360000000004
9_6_2013-01-11,2937.5714000000003
9_7_2013-01-11,2927.3510000000006
9_8_2013-01-11,2898.9072
9_9_2013-01-11,2904.6932
9_10_2013-01-11,2890.4436
9_11_2013-01-11,2893.1718000000005
9_12_2013-01-11,2902.6184000000007
9_13_2013-01-11,2925.6818000000003
9_14_2013-01-11,2925.6818000000003
9_16_2013-01-11,2921.8276
9_17_2013-01-11,2930.5914000000002
9_18_2013-01-11,2975.4750000000004
9_19_2013-01-11,2998.2304000000004
9_20_2013-01-11,2985.494
9_21_2013-01-11,2982.3790000000004
9_22_2013-01-11,2956.4344000000006
9_23_2013-01-11,2881.6562000000004
9_24_2013-01-11,2830.4070000000006
9_25_2013-01-11,2835.5110000000004
9_26_2013-01-11,2797.9926000000005
9_27_2013-01-11,2681.028000000001
9_28_2013-01-11,2667.297200000001
9_29_2013-01-11,2659.8260000000005
9_30_2013-01-11,2653.7774000000004
9_31_2013-01-11,2654.8106000000007
9_32_2013-01-11,2654.8106000000007
9_33_2013-01-11,2654.8106000000007
9_34_2013-01-11,2654.8106000000007
9_35_2013-01-11,2654.8106000000007
9_36_2013-01-11,2654.8106000000007
9_38_2013-01-11,2654.8106000000007
9_40_2013-01-11,2654.8106000000007
9_41_2013-01-11,2654.8106000000007
9_42_2013-01-11,2654.8106000000007
9_44_2013-01-11,2654.8106000000007
9_45_2013-01-11,2654.8106000000007
9_46_2013-01-11,2654.8106000000007
9_48_2013-01-11,2654.8106000000007
9_49_2013-01-11,2654.8106000000007
9_52_2013-01-11,2654.8106000000007
9_54_2013-01-11,2654.8106000000007
9_55_2013-01-11,2654.8106000000007
9_56_2013-01-11,2654.8106000000007
9_59_2013-01-11,2654.8106000000007
9_60_2013-01-11,2654.8106000000007
9_67_2013-01-11,2654.8106000000007
9_71_2013-01-11,2654.8106000000007
9_72_2013-01-11,2654.8106000000007
9_74_2013-01-11,2654.8106000000007
9_79_2013-01-11,2654.8106000000007
9_81_2013-01-11,2654.8106000000007
9_82_2013-01-11,2654.8106000000007
9_85_2013-01-11,2654.8106000000007
9_87_2013-01-11,2654.8106000000007
9_90_2013-01-11,2654.8106000000007
9_91_2013-01-11,2654.8106000000007
9_92_2013-01-11,2654.8106000000007
9_94_2013-01-11,2654.8106000000007
9_95_2013-01-11,2654.8106000000007
9_96_2013-01-11,2654.8106000000007
9_1_2013-01-18,1298.3926
9_2_2013-01-18,1303.2726
9_3_2013-01-18,1361.7126
9_4_2013-01-18,1361.7126
9_5_2013-01-18,783.8526
9_6_2013-01-18,731.2926000000001
9_7_2013-01-18,731.2926000000001
9_8_2013-01-18,602.2526000000001
9_9_2013-01-18,605.7326
9_10_2013-01-18,587.8526
9_11_2013-01-18,587.8526
9_12_2013-01-18,597.0168000000001
9_13_2013-01-18,650.5768
9_14_2013-01-18,650.5768
9_16_2013-01-18,645.272
9_17_2013-01-18,649.3520000000001
9_18_2013-01-18,649.3520000000001
9_19_2013-01-18,649.3520000000001
9_20_2013-01-18,649.3520000000001
9_21_2013-01-18,649.3520000000001
9_22_2013-01-18,649.3520000000001
9_23_2013-01-18,649.3520000000001
9_24_2013-01-18,649.3520000000001
9_25_2013-01-18,649.3520000000001
9_26_2013-01-18,649.3520000000001
9_27_2013-01-18,649.3520000000001
9_28_2013-01-18,649.3520000000001
9_29_2013-01-18,649.3520000000001
9_30_2013-01-18,649.3520000000001
9_31_2013-01-18,649.3520000000001
9_32_2013-01-18,649.3520000000001
9_33_2013-01-18,649.3520000000001
9_34_2013-01-18,649.3520000000001
9_35_2013-01-18,649.3520000000001
9_36_2013-01-18,649.3520000000001
9_38_2013-01-18,649.3520000000001
9_40_2013-01-18,649.3520000000001
9_41_2013-01-18,649.3520000000001
9_42_2013-01-18,649.3520000000001
9_44_2013-01-18,649.3520000000001
9_45_2013-01-18,649.3520000000001
9_46_2013-01-18,649.3520000000001
9_48_2013-01-18,649.3520000000001
9_49_2013-01-18,649.3520000000001
9_52_2013-01-18,649.3520000000001
9_54_2013-01-18,649.3520000000001
9_55_2013-01-18,649.3520000000001
9_56_2013-01-18,649.3520000000001
9_59_2013-01-18,649.3520000000001
9_60_2013-01-18,649.3520000000001
9_67_2013-01-18,649.3520000000001
9_71_2013-01-18,649.3520000000001
9_72_2013-01-18,649.3520000000001
9_74_2013-01-18,649.3520000000001
9_79_2013-01-18,649.3520000000001
9_81_2013-01-18,649.3520000000001
9_82_2013-01-18,649.3520000000001
9_85_2013-01-18,649.3520000000001
9_87_2013-01-18,649.3520000000001
9_90_2013-01-18,649.3520000000001
9_91_2013-01-18,649.3520000000001
9_92_2013-01-18,649.3520000000001
9_95_2013-01-18,649.3520000000001
9_96_2013-01-18,649.3520000000001
9_1_2013-01-25,-10.8148
9_2_2013-01-25,-10.8148
9_3_2013-01-25,-10.8148
9_4_2013-01-25,-10.8148
9_5_2013-01-25,-12.5688
9_6_2013-01-25,-12.449999999999998
9_7_2013-01-25,-12.449999999999998
9_8_2013-01-25,-10.69
9_9_2013-01-25,-10.69
9_10_2013-01-25,-10.69
9_11_2013-01-25,-10.69
9_12_2013-01-25,-10.6306
9_13_2013-01-25,-10.6306
9_14_2013-01-25,-10.6306
9_16_2013-01-25,-10.6306
9_17_2013-01-25,-10.6306
9_18_2013-01-25,-10.990599999999999
9_19_2013-01-25,-10.990599999999999
9_20_2013-01-25,-10.990599999999999
9_21_2013-01-25,-10.990599999999999
9_22_2013-01-25,-10.990599999999999
9_23_2013-01-25,-10.990599999999999
9_24_2013-01-25,-10.990599999999999
9_25_2013-01-25,-10.990599999999999
9_26_2013-01-25,-10.990599999999999
9_27_2013-01-25,-10.990599999999999
9_28_2013-01-25,-14.781199999999997
9_29_2013-01-25,-14.781199999999997
9_30_2013-01-25,-14.781199999999997
9_31_2013-01-25,-14.781199999999997
9_32_2013-01-25,-14.781199999999997
9_33_2013-01-25,-14.781199999999997
9_34_2013-01-25,-14.781199999999997
9_35_2013-01-25,-14.781199999999997
9_36_2013-01-25,-14.781199999999997
9_38_2013-01-25,-14.781199999999997
9_40_2013-01-25,-14.781199999999997
9_41_2013-01-25,-14.781199999999997
9_42_2013-01-25,-14.781199999999997
9_44_2013-01-25,-14.781199999999997
9_45_2013-01-25,-14.781199999999997
9_46_2013-01-25,-14.781199999999997
9_48_2013-01-25,-14.781199999999997
9_49_2013-01-25,-14.781199999999997
9_52_2013-01-25,-14.781199999999997
9_55_2013-01-25,-14.781199999999997
9_56_2013-01-25,-14.781199999999997
9_60_2013-01-25,-14.781199999999997
